index,product,name,mrp_now,price_now,star1,star2,star3,star4,star5,mrp_then,price_then
518,medical equipment,ARFA - Black Face Mask for Urban Style and Pollution Protection Anti-Pollution Mask Unisex Mouth Mask Anti Dust Face Mouth MaskBlack Cotton Face Mask washable reusable Black color. 12,,,,,,,,1999.0,859.0
519,medical equipment,IS IndoSurgicals Reusable Surgeons Gown Set Cotton with Face Mask & Cap 5 Sets,,,,,,,,4750.0,4750.0
520,medical equipment,Max Pluss Shakuntla Disposable Latex Medical Examination Gloves XS - Set of 100,,,,,,,,680.0,299.0
521,medical equipment,futurewizard Medical and Surgical Disposable 2 Ply Air Pollution Face Mask with Non Woven Elastic Ear-loop -100 Pieces,,,,,,,,,
522,medical equipment,Nancy Fab Standard comfort Disposable Pollution/Surgical Elastic Mask Surgical Face Mask with Earloop Great for Air Pollution Virus 5,,,,,,,,,
523,medical equipment,hi Tech Stainless Steel Blade Handle No 3 Silver,,,,,,,,350.0,140.0
524,medical equipment,Amigos Store™ Disposable Stretchable White Caps - Cover Hair for Cooking & Hygiene 200PCS,,,,,,,,599.0,399.0
525,medical equipment,svt Disposable 3ply Mask 5 pcs,,,,,,,,599.0,140.0
526,medical equipment,Mra Fashion N95 / PM 2.5 Anti Pollution Mask | Military grade | Advanced inbuilt 5 layer filter | Premium Quality grey pack of 3,,,,,,,,,
527,medical equipment,SG HEALTH N95 Kids pollution dust mask Pink,,,,,,,,,
528,medical equipment,TrendzOn Anti-Virus 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 50,,,,,,,,,
529,medical equipment,Aptechdeals 5Pcs SURGICAL MASK with Ear Loop 3 Layered Disposable Medical and Surgical Face Masks Non-Woven Elastic Mouth Mask Respirator - Blue,,,,,,,,499.0,199.0
530,medical equipment,Aurum Creations Brand - Kodenipr Club® Disposable Stretchable Blue Caps100 Pcs. & Gloves-100 Pcs.50 pairs,,,,,,,,399.0,225.0
